idVisit,serverTime,timeSpent,actionCategory,actionName,userName,department,team,title,organization,name,country
208751,2017-01-02 06:55:57,,WebNei clicked,LTE1117,Alien Attack  ,ION IP Optical Networks,ION IP Optical Networks117,"Specialist, SW",ION IP Optical Networks1,Alien Attack  ,Finland
208770,2017-01-02 07:40:39,,WebNei clicked,LTE2470,Alien 8 Remake  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng3,"Working Student, Network Engineering",MN Radio Networks,Alien 8 Remake  ,Poland
208773,2017-01-02 07:45:39,7,Release technology,LTE,The Alcor Trivia Pro Classic Star Trek   ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Manager,MN Radio Networks,The Alcor Trivia Pro Classic Star Trek   ,South Korea
208773,2017-01-02 07:45:46,,Release type,LTE FDD,The Alcor Trivia Pro Classic Star Trek   ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Manager,MN Radio Networks,The Alcor Trivia Pro Classic Star Trek   ,South Korea
208773,2017-01-02 07:45:46,,Release type,LTE FDD,The Alcor Trivia Pro Classic Star Trek   ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Manager,MN Radio Networks,The Alcor Trivia Pro Classic Star Trek   ,South Korea
208773,2017-01-02 07:45:46,2,Release type,LTE FDD,The Alcor Trivia Pro Classic Star Trek   ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Manager,MN Radio Networks,The Alcor Trivia Pro Classic Star Trek   ,South Korea
208773,2017-01-02 07:45:48,16,Release type,LTE FDD,The Alcor Trivia Pro Classic Star Trek   ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Manager,MN Radio Networks,The Alcor Trivia Pro Classic Star Trek   ,South Korea
208773,2017-01-02 07:46:04,,WebNei clicked,LTE3071,The Alcor Trivia Pro Classic Star Trek   ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Manager,MN Radio Networks,The Alcor Trivia Pro Classic Star Trek   ,South Korea
208788,2017-01-02 08:13:21,,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Adventures in Videoland: Rollercoaster  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng,Concept Owner Radio,MN Radio Networks,Adventures in Videoland: Rollercoaster  ,Poland
208802,2017-01-02 08:30:38,,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Alien Blast: The Encounter  ,CIOO Chief Innovation&amp;Operating Office,CIOO OM CIOO Planning,Project Manager,CIOO Operational Management,Alien Blast: The Encounter  ,Finland
208803,2017-01-02 08:30:46,,WebNei clicked,LTE2050,Alex the Allegator 2  ,MN Mobile Networks,MN GS MEA RSO NPO SKIL,EXT-Network Planning Eng,MN Global Services,Alex the Allegator 2  ,Saudi Arabia
208807,2017-01-02 08:38:18,,WebNei clicked,AirScale System Module in FDD LTE (FL16A),Alien Breaker  ,MN Mobile Networks,MN RN LTE-N RD64,"Senior SW Specialist, LTE User Plane SW",MN Radio Networks,Alien Breaker  ,Finland
208810,2017-01-02 08:41:25,6,Release technology,LTE,Alien Ambush  ,MN Mobile Networks,MN GS APJ RSO RAN KR,RAN Engineer,MN Global Services,Alien Ambush  ,South Korea
208810,2017-01-02 08:41:31,1,Release type,LTE FDD,Alien Ambush  ,MN Mobile Networks,MN GS APJ RSO RAN KR,RAN Engineer,MN Global Services,Alien Ambush  ,South Korea
208810,2017-01-02 08:41:32,,Release type,LTE FDD,Alien Ambush  ,MN Mobile Networks,MN GS APJ RSO RAN KR,RAN Engineer,MN Global Services,Alien Ambush  ,South Korea
208811,2017-01-02 08:43:53,33,WebNei clicked,LTE1541,Adventure Inlay  ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Specialist,MN Radio Networks,Adventure Inlay  ,South Korea
208811,2017-01-02 08:44:26,7,Webnei downloaded,Advanced SCell measurement handling LTE1541,Adventure Inlay  ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Specialist,MN Radio Networks,Adventure Inlay  ,South Korea
208811,2017-01-02 08:44:33,2,Webnei downloaded,Advanced SCell measurement handling LTE1541,Adventure Inlay  ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Specialist,MN Radio Networks,Adventure Inlay  ,South Korea
208811,2017-01-02 08:44:35,3,Webnei downloaded,Advanced SCell measurement handling LTE1541,Adventure Inlay  ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Specialist,MN Radio Networks,Adventure Inlay  ,South Korea
208811,2017-01-02 08:44:38,3,Webnei downloaded,Advanced SCell measurement handling LTE1541,Adventure Inlay  ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Specialist,MN Radio Networks,Adventure Inlay  ,South Korea
208811,2017-01-02 08:44:41,266,Webnei downloaded,Advanced SCell measurement handling LTE1541,Adventure Inlay  ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Specialist,MN Radio Networks,Adventure Inlay  ,South Korea
208812,2017-01-02 08:45:29,20,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Alabaster  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng2,"Specialist, Software Development",MN Radio Networks,Alabaster  ,Poland
208812,2017-01-02 08:45:49,,HVF filtering Clicked,HVF or EHVF,Alabaster  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng2,"Specialist, Software Development",MN Radio Networks,Alabaster  ,Poland
208811,2017-01-02 08:49:07,16,WebNei clicked,LTE1804,Adventure Inlay  ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Specialist,MN Radio Networks,Adventure Inlay  ,South Korea
208811,2017-01-02 08:49:23,11,Webnei downloaded,Downlink Carrier Aggregation 3CC 60 MHz LTE1804,Adventure Inlay  ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Specialist,MN Radio Networks,Adventure Inlay  ,South Korea
208811,2017-01-02 08:49:34,,Webnei downloaded,Downlink Carrier Aggregation 3CC 60 MHz LTE1804,Adventure Inlay  ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Specialist,MN Radio Networks,Adventure Inlay  ,South Korea
208816,2017-01-02 08:49:54,5,WebNei clicked,LTE689,The Adventures of Tintin: Prisoners of the Sun  ,MN Mobile Networks,MN GS MEA NA Ooredoo Tunisia,EXT-Customer support Engineer,MN Global Services,The Adventures of Tintin: Prisoners of the Sun  ,Tunisia
208816,2017-01-02 08:49:59,,Webnei downloaded,LTE IPSec Support LTE689,The Adventures of Tintin: Prisoners of the Sun  ,MN Mobile Networks,MN GS MEA NA Ooredoo Tunisia,EXT-Customer support Engineer,MN Global Services,The Adventures of Tintin: Prisoners of the Sun  ,Tunisia
208822,2017-01-02 08:59:17,995,WebNei clicked,LTE3296,Alien Breed  ,MN Mobile Networks,MN Radio Networks195,Release Architect,MN Radio Networks,Alien Breed  ,India
208829,2017-01-02 09:06:47,,Favourites filtering Clicked,favourites,Agatha Christie: The ABC Murders  ,MN Mobile Networks,MN GS APJ MU Korea LGU&amp;KT,Technical Project Manager LGU+,MN Global Services,Agatha Christie: The ABC Murders  ,South Korea
208822,2017-01-02 09:15:52,96,WebNei clicked,IoT - Internet of Things - Introduction,Alien Breed  ,MN Mobile Networks,MN Radio Networks195,Release Architect,MN Radio Networks,Alien Breed  ,India
208822,2017-01-02 09:17:28,,WebNei clicked,LTE3296,Alien Breed  ,MN Mobile Networks,MN Radio Networks195,Release Architect,MN Radio Networks,Alien Breed  ,India
208852,2017-01-02 09:36:00,,WebNei clicked,LTE939,Adventure Book   ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng5,"Specialist, Network Engineering",MN Radio Networks,Adventure Book   ,Poland
208857,2017-01-02 09:45:44,38,WebNei clicked,SR000920,Alien Breed 2: Assault  ,MN Mobile Networks,MN RN CS Radio Netw Supp3,"Senior Specialist, NodeB Product Suppor",MN Radio Networks,Alien Breed 2: Assault  ,Finland
208857,2017-01-02 09:46:22,,Webnei downloaded,SBTS Fault Management SR000920,Alien Breed 2: Assault  ,MN Mobile Networks,MN RN CS Radio Netw Supp3,"Senior Specialist, NodeB Product Suppor",MN Radio Networks,Alien Breed 2: Assault  ,Finland
208864,2017-01-02 09:56:16,,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Alien Breed 3D  ,ION IP Optical Networks,ION NSM AA ION FN CD Europe,"Specialist, Customer Documentation",ION NSM,Alien Breed 3D  ,Hungary
208853,2017-01-02 10:02:22,17,WebNei clicked,Introduction to Virtualization and Telco Cloud,Alice in Cyberland  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng7,"Specialist, Network Engineering",MN Radio Networks,Alice in Cyberland  ,Poland
208853,2017-01-02 10:02:39,,Webnei downloaded,Introduction to Virtualization and Telco Cloud,Alice in Cyberland  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng7,"Specialist, Network Engineering",MN Radio Networks,Alice in Cyberland  ,Poland
208876,2017-01-02 10:13:28,1,Category filtering Clicked,5G,Advent Rising  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng5,"Specialist, Network Engineering",MN Radio Networks,Advent Rising  ,Poland
208876,2017-01-02 10:13:29,,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Advent Rising  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng5,"Specialist, Network Engineering",MN Radio Networks,Advent Rising  ,Poland
208882,2017-01-02 10:19:55,1259,WebNei clicked,LTE1617,Alien Breed 3: Descent  ,MN Mobile Networks,MN RN BP BTS I&amp;V8,"Test Architect, BTS Verification",MN Radio Networks,Alien Breed 3: Descent  ,Finland
208886,2017-01-02 10:26:08,22,WebNei clicked,BSS21534,Alien Breed 3D II: The Killing Grounds  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng3,"Working Student, Network Engineering",MN Radio Networks,Alien Breed 3D II: The Killing Grounds  ,Poland
208891,2017-01-02 10:26:09,26,Category filtering Clicked,WCDMA,"Alice's Magical Mahjong  ",MN Mobile Networks,MN PPS India Radio Netw Sales2,Solutions Manager,MN Product Portfolio Sales,"Alice's Magical Mahjong  ",India
208886,2017-01-02 10:26:30,147,WebNei clicked,BSS21313,Alien Breed 3D II: The Killing Grounds  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng3,"Working Student, Network Engineering",MN Radio Networks,Alien Breed 3D II: The Killing Grounds  ,Poland
208891,2017-01-02 10:26:35,497,WebNei clicked,RAN3259,"Alice's Magical Mahjong  ",MN Mobile Networks,MN PPS India Radio Netw Sales2,Solutions Manager,MN Product Portfolio Sales,"Alice's Magical Mahjong  ",India
208886,2017-01-02 10:28:57,22,WebNei clicked,BSS21313,Alien Breed 3D II: The Killing Grounds  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng3,"Working Student, Network Engineering",MN Radio Networks,Alien Breed 3D II: The Killing Grounds  ,Poland
208897,2017-01-02 10:31:59,,WebNei clicked,LTE Link Adaptation (NEI complex),A Labyrinth Game / Supermind  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng3,"Specialist, Network Engineering",MN Radio Networks,A Labyrinth Game / Supermind  ,Poland
208891,2017-01-02 10:34:52,5,Category filtering Clicked,WCDMA,"Alice's Magical Mahjong  ",MN Mobile Networks,MN PPS India Radio Netw Sales2,Solutions Manager,MN Product Portfolio Sales,"Alice's Magical Mahjong  ",India
208891,2017-01-02 10:34:57,4,Top filtering Clicked,top,"Alice's Magical Mahjong  ",MN Mobile Networks,MN PPS India Radio Netw Sales2,Solutions Manager,MN Product Portfolio Sales,"Alice's Magical Mahjong  ",India
208891,2017-01-02 10:35:01,6,Favourites filtering Clicked,favourites,"Alice's Magical Mahjong  ",MN Mobile Networks,MN PPS India Radio Netw Sales2,Solutions Manager,MN Product Portfolio Sales,"Alice's Magical Mahjong  ",India
208891,2017-01-02 10:35:07,22,Favourites filtering Clicked,favourites,"Alice's Magical Mahjong  ",MN Mobile Networks,MN PPS India Radio Netw Sales2,Solutions Manager,MN Product Portfolio Sales,"Alice's Magical Mahjong  ",India
208891,2017-01-02 10:35:29,38,Category filtering Clicked,LTE,"Alice's Magical Mahjong  ",MN Mobile Networks,MN PPS India Radio Netw Sales2,Solutions Manager,MN Product Portfolio Sales,"Alice's Magical Mahjong  ",India
208891,2017-01-02 10:36:07,108,WebNei clicked,LTE1905,"Alice's Magical Mahjong  ",MN Mobile Networks,MN PPS India Radio Netw Sales2,Solutions Manager,MN Product Portfolio Sales,"Alice's Magical Mahjong  ",India
208882,2017-01-02 10:40:54,,Webnei downloaded,RLF Triggered Handover LTE1617,Alien Breed 3: Descent  ,MN Mobile Networks,MN RN BP BTS I&amp;V8,"Test Architect, BTS Verification",MN Radio Networks,Alien Breed 3: Descent  ,Finland
208914,2017-01-02 10:50:17,95,WebNei clicked,Introduction to Virtualization and Telco Cloud,Alien Breed: Evolution - Episode 1  ,CO Customer Operations,CO HoS MN GSS Progr&amp;Initiatives1,Solution Manager,CO HoS MN,Alien Breed: Evolution - Episode 1  ,India
208914,2017-01-02 10:51:52,12,HVF filtering Clicked,HVF or EHVF,Alien Breed: Evolution - Episode 1  ,CO Customer Operations,CO HoS MN GSS Progr&amp;Initiatives1,Solution Manager,CO HoS MN,Alien Breed: Evolution - Episode 1  ,India
208914,2017-01-02 10:52:04,,Release technology,LTE,Alien Breed: Evolution - Episode 1  ,CO Customer Operations,CO HoS MN GSS Progr&amp;Initiatives1,Solution Manager,CO HoS MN,Alien Breed: Evolution - Episode 1  ,India
208917,2017-01-02 10:52:48,28,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Alien Breed II: The Horror Continues  ,MN Mobile Networks,MN GS MEA RSO RADIO LGIP,Lead Engineer 3G,MN Global Services,Alien Breed II: The Horror Continues  ,Qatar
208917,2017-01-02 10:53:16,101,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Alien Breed II: The Horror Continues  ,MN Mobile Networks,MN GS MEA RSO RADIO LGIP,Lead Engineer 3G,MN Global Services,Alien Breed II: The Horror Continues  ,Qatar
208886,2017-01-02 10:53:36,366,WebNei clicked,Core Network for VoLTE / QoS / IP-SM-GW / SRVCC,Alien Breed 3D II: The Killing Grounds  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng3,"Working Student, Network Engineering",MN Radio Networks,Alien Breed 3D II: The Killing Grounds  ,Poland
208918,2017-01-02 10:53:49,3,Category filtering Clicked,GSM,Alien Breed Obliteration  ,MN Mobile Networks,MN PPS EUR Radio Netw Sales1,Senior Solution Manager,MN Product Portfolio Sales,Alien Breed Obliteration  ,Poland
208918,2017-01-02 10:53:52,,Top filtering Clicked,top,Alien Breed Obliteration  ,MN Mobile Networks,MN PPS EUR Radio Netw Sales1,Senior Solution Manager,MN Product Portfolio Sales,Alien Breed Obliteration  ,Poland
208917,2017-01-02 10:54:57,9,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Alien Breed II: The Horror Continues  ,MN Mobile Networks,MN GS MEA RSO RADIO LGIP,Lead Engineer 3G,MN Global Services,Alien Breed II: The Horror Continues  ,Qatar
208917,2017-01-02 10:55:06,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Alien Breed II: The Horror Continues  ,MN Mobile Networks,MN GS MEA RSO RADIO LGIP,Lead Engineer 3G,MN Global Services,Alien Breed II: The Horror Continues  ,Qatar
208925,2017-01-02 10:56:47,58,WebNei clicked,IoT - Internet of Things - Introduction,Alien Breed: Special Edition 92  ,ION IP Optical Networks,ION IP Optical Networks11,"Senior Specialist, I&amp;V",ION IP Optical Networks1,Alien Breed: Special Edition 92  ,Finland
208925,2017-01-02 10:57:45,7,HVF filtering Clicked,HVF,Alien Breed: Special Edition 92  ,ION IP Optical Networks,ION IP Optical Networks11,"Senior Specialist, I&amp;V",ION IP Optical Networks1,Alien Breed: Special Edition 92  ,Finland
208925,2017-01-02 10:57:52,17,HVF filtering Clicked,EHVF,Alien Breed: Special Edition 92  ,ION IP Optical Networks,ION IP Optical Networks11,"Senior Specialist, I&amp;V",ION IP Optical Networks1,Alien Breed: Special Edition 92  ,Finland
208925,2017-01-02 10:58:09,3,HVF filtering Clicked,HVF or EHVF,Alien Breed: Special Edition 92  ,ION IP Optical Networks,ION IP Optical Networks11,"Senior Specialist, I&amp;V",ION IP Optical Networks1,Alien Breed: Special Edition 92  ,Finland
208925,2017-01-02 10:58:12,11,HVF filtering Clicked,STANDARD,Alien Breed: Special Edition 92  ,ION IP Optical Networks,ION IP Optical Networks11,"Senior Specialist, I&amp;V",ION IP Optical Networks1,Alien Breed: Special Edition 92  ,Finland
208925,2017-01-02 10:58:23,,WebNei clicked,IoT - Internet of Things - Introduction,Alien Breed: Special Edition 92  ,ION IP Optical Networks,ION IP Optical Networks11,"Senior Specialist, I&amp;V",ION IP Optical Networks1,Alien Breed: Special Edition 92  ,Finland
208927,2017-01-02 10:58:55,30,WebNei clicked,NCIV 15.5 dimensioning for IMS Cloud including pricing,Alice in Cyberland  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng7,"Specialist, Network Engineering",MN Radio Networks,Alice in Cyberland  ,Poland
208886,2017-01-02 10:59:42,213,WebNei clicked,LTE1942,Alien Breed 3D II: The Killing Grounds  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng3,"Working Student, Network Engineering",MN Radio Networks,Alien Breed 3D II: The Killing Grounds  ,Poland
208927,2017-01-02 11:00:25,,Top filtering Clicked,top,Alice in Cyberland  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng7,"Specialist, Network Engineering",MN Radio Networks,Alice in Cyberland  ,Poland
208886,2017-01-02 11:03:15,549,WebNei clicked,LTE1406,Alien Breed 3D II: The Killing Grounds  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng3,"Working Student, Network Engineering",MN Radio Networks,Alien Breed 3D II: The Killing Grounds  ,Poland
208886,2017-01-02 11:12:24,121,WebNei clicked,VoLTE Performance,Alien Breed 3D II: The Killing Grounds  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng3,"Working Student, Network Engineering",MN Radio Networks,Alien Breed 3D II: The Killing Grounds  ,Poland
208886,2017-01-02 11:14:25,,Webnei downloaded,VoLTE Performance,Alien Breed 3D II: The Killing Grounds  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng3,"Working Student, Network Engineering",MN Radio Networks,Alien Breed 3D II: The Killing Grounds  ,Poland
208938,2017-01-02 11:16:44,,WebNei clicked,LTE3296,Alien Breed Special Edition & Qwak  ,ION IP Optical Networks,ION NSM SAM RD WPS Dev&amp;Test2,Telecom Architect,ION NSM,Alien Breed Special Edition & Qwak  ,France
208945,2017-01-02 11:23:25,3,Release technology,SINGLE RAN,Alien Breed 2: Assault  ,MN Mobile Networks,MN RN CS Radio Netw Supp3,"Senior Specialist, NodeB Product Suppor",MN Radio Networks,Alien Breed 2: Assault  ,Finland
208945,2017-01-02 11:23:28,2,Release type,SINGLE RAN,Alien Breed 2: Assault  ,MN Mobile Networks,MN RN CS Radio Netw Supp3,"Senior Specialist, NodeB Product Suppor",MN Radio Networks,Alien Breed 2: Assault  ,Finland
208945,2017-01-02 11:23:30,12,Release type,SINGLE RAN,Alien Breed 2: Assault  ,MN Mobile Networks,MN RN CS Radio Netw Supp3,"Senior Specialist, NodeB Product Suppor",MN Radio Networks,Alien Breed 2: Assault  ,Finland
208945,2017-01-02 11:23:42,16,WebNei clicked,SR000920,Alien Breed 2: Assault  ,MN Mobile Networks,MN RN CS Radio Netw Supp3,"Senior Specialist, NodeB Product Suppor",MN Radio Networks,Alien Breed 2: Assault  ,Finland
208945,2017-01-02 11:23:58,7,Release technology,SINGLE RAN,Alien Breed 2: Assault  ,MN Mobile Networks,MN RN CS Radio Netw Supp3,"Senior Specialist, NodeB Product Suppor",MN Radio Networks,Alien Breed 2: Assault  ,Finland
208945,2017-01-02 11:24:05,1,Release type,SINGLE RAN,Alien Breed 2: Assault  ,MN Mobile Networks,MN RN CS Radio Netw Supp3,"Senior Specialist, NodeB Product Suppor",MN Radio Networks,Alien Breed 2: Assault  ,Finland
208945,2017-01-02 11:24:06,4,Release type,SINGLE RAN,Alien Breed 2: Assault  ,MN Mobile Networks,MN RN CS Radio Netw Supp3,"Senior Specialist, NodeB Product Suppor",MN Radio Networks,Alien Breed 2: Assault  ,Finland
208945,2017-01-02 11:24:10,1,Release type,SINGLE RAN,Alien Breed 2: Assault  ,MN Mobile Networks,MN RN CS Radio Netw Supp3,"Senior Specialist, NodeB Product Suppor",MN Radio Networks,Alien Breed 2: Assault  ,Finland
208945,2017-01-02 11:24:11,,Release type,SINGLE RAN,Alien Breed 2: Assault  ,MN Mobile Networks,MN RN CS Radio Netw Supp3,"Senior Specialist, NodeB Product Suppor",MN Radio Networks,Alien Breed 2: Assault  ,Finland
208956,2017-01-02 11:54:10,9,Category filtering Clicked,5G,Alien Breed + Tower Assault  ,MN Mobile Networks,MN GS GSD GDC India RS Tech,RAN Expert,MN Global Services,Alien Breed + Tower Assault  ,India
208956,2017-01-02 11:54:19,30,HVF filtering Clicked,HVF,Alien Breed + Tower Assault  ,MN Mobile Networks,MN GS GSD GDC India RS Tech,RAN Expert,MN Global Services,Alien Breed + Tower Assault  ,India
208956,2017-01-02 11:54:49,,WebNei clicked,Introduction to NOKIA VoWiFi solution,Alien Breed + Tower Assault  ,MN Mobile Networks,MN GS GSD GDC India RS Tech,RAN Expert,MN Global Services,Alien Breed + Tower Assault  ,India
208963,2017-01-02 11:56:22,,WebNei clicked,IoT - Internet of Things - Introduction,Alien Breed  ,MN Mobile Networks,MN Radio Networks195,Release Architect,MN Radio Networks,Alien Breed  ,India
208979,2017-01-02 12:15:27,,WebNei clicked,RAN2179,Alien Breed: Tower Assault  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng3,"Specialist, Network Engineering",MN Radio Networks,Alien Breed: Tower Assault  ,Poland
208981,2017-01-02 12:19:50,4,WebNei clicked,LTE11,Alabama Smith in Escape from Pompeii  ,MN Mobile Networks,MN RN LTE-N Sys VerifJ,"Engineer, LTE Feature Verification",MN Radio Networks,Alabama Smith in Escape from Pompeii  ,Poland
